2025-05-30 20:51:51,302 - Starting training with model_type: gce_model_B
2025-05-30 20:51:51,302 - Test path: data/B/test.json.gz
2025-05-30 20:51:51,302 - Train path: data/B/train.json.gz
2025-05-30 20:52:05,246 - Starting training with model_type: gce_model_B
2025-05-30 20:52:05,246 - Test path: data/B/test.json.gz
2025-05-30 20:52:05,246 - Train path: data/B/train.json.gz
2025-05-30 20:53:15,391 - Starting training with model_type: gce_model_B
2025-05-30 20:53:15,391 - Test path: data/B/test.json.gz
2025-05-30 20:53:15,391 - Train path: data/B/train.json.gz
2025-05-30 20:55:13,713 - Epoch 1: Train Loss=0.8433, Train Acc=0.2600, Val Loss=0.8033, Val Acc=0.2821, Val F1=0.1632, LR=1.00e-03
2025-05-30 21:02:35,057 - Epoch 12: Train Loss=0.6525, Train Acc=0.4147, Val Loss=0.8610, Val Acc=0.2214, Val F1=0.1039, LR=1.00e-03
2025-05-30 21:03:21,997 - Epoch 13: Train Loss=0.6444, Train Acc=0.4232, Val Loss=0.6388, Val Acc=0.4259, Val F1=0.2992, LR=1.00e-03
2025-05-30 21:04:09,104 - Epoch 14: Train Loss=0.6458, Train Acc=0.4192, Val Loss=0.7581, Val Acc=0.3107, Val F1=0.1683, LR=1.00e-03
2025-05-30 21:04:51,847 - Epoch 15: Train Loss=0.6388, Train Acc=0.4248, Val Loss=0.6368, Val Acc=0.4348, Val F1=0.3257, LR=1.00e-03
2025-05-30 21:05:35,503 - Epoch 16: Train Loss=0.6347, Train Acc=0.4292, Val Loss=0.8024, Val Acc=0.2723, Val F1=0.1502, LR=1.00e-03
2025-05-30 21:06:22,982 - Epoch 17: Train Loss=0.6256, Train Acc=0.4373, Val Loss=0.7721, Val Acc=0.3000, Val F1=0.1480, LR=1.00e-03
2025-05-30 21:07:09,224 - Epoch 18: Train Loss=0.6238, Train Acc=0.4415, Val Loss=0.7277, Val Acc=0.3375, Val F1=0.2342, LR=1.00e-03
2025-05-30 21:07:57,201 - Epoch 19: Train Loss=0.6218, Train Acc=0.4420, Val Loss=0.6673, Val Acc=0.3946, Val F1=0.2454, LR=1.00e-03
2025-05-30 21:08:43,701 - Epoch 20: Train Loss=0.6101, Train Acc=0.4509, Val Loss=0.6826, Val Acc=0.3875, Val F1=0.2543, LR=1.00e-03
2025-05-30 21:09:28,280 - Epoch 21: Train Loss=0.6141, Train Acc=0.4480, Val Loss=0.6953, Val Acc=0.3705, Val F1=0.2196, LR=1.00e-03
2025-05-30 21:10:04,748 - Epoch 22: Train Loss=0.6145, Train Acc=0.4473, Val Loss=0.6665, Val Acc=0.3964, Val F1=0.3022, LR=1.00e-03
2025-05-30 21:10:30,205 - Epoch 23: Train Loss=0.6091, Train Acc=0.4513, Val Loss=0.7177, Val Acc=0.3464, Val F1=0.2602, LR=1.00e-03
2025-05-30 21:10:55,334 - Epoch 24: Train Loss=0.6094, Train Acc=0.4538, Val Loss=0.6720, Val Acc=0.3991, Val F1=0.2523, LR=1.00e-03
2025-05-30 21:11:20,762 - Epoch 25: Train Loss=0.5997, Train Acc=0.4587, Val Loss=0.6779, Val Acc=0.3866, Val F1=0.2829, LR=1.00e-03
2025-05-30 21:11:45,901 - Epoch 26: Train Loss=0.5981, Train Acc=0.4621, Val Loss=0.6958, Val Acc=0.3652, Val F1=0.2782, LR=5.00e-04
2025-05-30 21:12:10,528 - Epoch 27: Train Loss=0.5889, Train Acc=0.4721, Val Loss=0.6303, Val Acc=0.4295, Val F1=0.3215, LR=5.00e-04
2025-05-30 21:12:35,995 - Epoch 28: Train Loss=0.5899, Train Acc=0.4696, Val Loss=0.6361, Val Acc=0.4205, Val F1=0.2984, LR=5.00e-04
2025-05-30 21:13:01,496 - Epoch 29: Train Loss=0.5827, Train Acc=0.4777, Val Loss=0.6447, Val Acc=0.4196, Val F1=0.3046, LR=5.00e-04
2025-05-30 21:13:26,918 - Epoch 30: Train Loss=0.5863, Train Acc=0.4719, Val Loss=0.7197, Val Acc=0.3482, Val F1=0.2221, LR=5.00e-04
2025-05-30 21:13:52,194 - Epoch 31: Train Loss=0.5837, Train Acc=0.4734, Val Loss=0.6091, Val Acc=0.4491, Val F1=0.3184, LR=5.00e-04
2025-05-30 21:14:16,615 - Epoch 32: Train Loss=0.5803, Train Acc=0.4763, Val Loss=0.6275, Val Acc=0.4286, Val F1=0.3228, LR=5.00e-04
2025-05-30 21:14:41,706 - Epoch 33: Train Loss=0.5718, Train Acc=0.4862, Val Loss=0.5943, Val Acc=0.4661, Val F1=0.3473, LR=5.00e-04
2025-05-30 21:15:07,441 - Epoch 34: Train Loss=0.5711, Train Acc=0.4868, Val Loss=0.6156, Val Acc=0.4393, Val F1=0.3216, LR=5.00e-04
2025-05-30 21:15:32,606 - Epoch 35: Train Loss=0.5698, Train Acc=0.4884, Val Loss=0.5849, Val Acc=0.4723, Val F1=0.3575, LR=5.00e-04
2025-05-30 21:15:57,386 - Epoch 36: Train Loss=0.5673, Train Acc=0.4900, Val Loss=0.6297, Val Acc=0.4339, Val F1=0.3194, LR=5.00e-04
2025-05-30 21:16:21,555 - Epoch 37: Train Loss=0.5633, Train Acc=0.4969, Val Loss=0.5768, Val Acc=0.4777, Val F1=0.3819, LR=5.00e-04
2025-05-30 21:16:46,237 - Epoch 38: Train Loss=0.5577, Train Acc=0.5013, Val Loss=0.6268, Val Acc=0.4366, Val F1=0.3403, LR=5.00e-04
2025-05-30 21:17:11,540 - Epoch 39: Train Loss=0.5562, Train Acc=0.5056, Val Loss=0.6310, Val Acc=0.4277, Val F1=0.2958, LR=5.00e-04
2025-05-30 21:17:37,135 - Epoch 40: Train Loss=0.5571, Train Acc=0.5011, Val Loss=0.5984, Val Acc=0.4571, Val F1=0.3647, LR=5.00e-04
2025-05-30 21:18:03,199 - Epoch 41: Train Loss=0.5549, Train Acc=0.5038, Val Loss=0.6288, Val Acc=0.4286, Val F1=0.3586, LR=5.00e-04
2025-05-30 21:18:28,197 - Epoch 42: Train Loss=0.5588, Train Acc=0.4996, Val Loss=0.5821, Val Acc=0.4768, Val F1=0.3834, LR=5.00e-04
2025-05-30 21:18:52,793 - Epoch 43: Train Loss=0.5553, Train Acc=0.5029, Val Loss=0.6054, Val Acc=0.4518, Val F1=0.3565, LR=5.00e-04
2025-05-30 21:19:17,806 - Epoch 44: Train Loss=0.5575, Train Acc=0.4991, Val Loss=0.5806, Val Acc=0.4768, Val F1=0.3757, LR=5.00e-04
2025-05-30 21:19:42,973 - Epoch 45: Train Loss=0.5497, Train Acc=0.5069, Val Loss=0.5819, Val Acc=0.4723, Val F1=0.3758, LR=5.00e-04
2025-05-30 21:20:08,342 - Epoch 46: Train Loss=0.5512, Train Acc=0.5074, Val Loss=0.6186, Val Acc=0.4464, Val F1=0.3436, LR=5.00e-04
2025-05-30 21:20:33,472 - Epoch 47: Train Loss=0.5469, Train Acc=0.5109, Val Loss=0.6058, Val Acc=0.4518, Val F1=0.3508, LR=5.00e-04
2025-05-30 21:20:57,786 - Epoch 48: Train Loss=0.5517, Train Acc=0.5051, Val Loss=0.6096, Val Acc=0.4464, Val F1=0.3368, LR=2.50e-04
2025-05-30 21:21:22,576 - Epoch 49: Train Loss=0.5402, Train Acc=0.5158, Val Loss=0.5547, Val Acc=0.5009, Val F1=0.4007, LR=2.50e-04
2025-05-30 21:21:47,883 - Epoch 50: Train Loss=0.5404, Train Acc=0.5136, Val Loss=0.5667, Val Acc=0.4902, Val F1=0.3942, LR=2.50e-04
2025-05-30 21:22:13,370 - Epoch 51: Train Loss=0.5391, Train Acc=0.5185, Val Loss=0.5739, Val Acc=0.4804, Val F1=0.3814, LR=2.50e-04
2025-05-30 21:22:38,484 - Epoch 52: Train Loss=0.5388, Train Acc=0.5147, Val Loss=0.5834, Val Acc=0.4688, Val F1=0.3793, LR=2.50e-04
2025-05-30 21:23:03,336 - Epoch 53: Train Loss=0.5357, Train Acc=0.5201, Val Loss=0.5589, Val Acc=0.4929, Val F1=0.3909, LR=2.50e-04
2025-05-30 21:23:28,175 - Epoch 54: Train Loss=0.5408, Train Acc=0.5143, Val Loss=0.5517, Val Acc=0.4991, Val F1=0.3992, LR=2.50e-04
2025-05-30 21:23:53,088 - Epoch 55: Train Loss=0.5365, Train Acc=0.5210, Val Loss=0.6272, Val Acc=0.4304, Val F1=0.3463, LR=2.50e-04
2025-05-30 21:24:18,303 - Epoch 56: Train Loss=0.5361, Train Acc=0.5179, Val Loss=0.5526, Val Acc=0.4991, Val F1=0.4025, LR=2.50e-04
2025-05-30 21:24:43,409 - Epoch 57: Train Loss=0.5314, Train Acc=0.5246, Val Loss=0.6054, Val Acc=0.4500, Val F1=0.3716, LR=2.50e-04
2025-05-30 21:25:08,302 - Epoch 58: Train Loss=0.5338, Train Acc=0.5223, Val Loss=0.5965, Val Acc=0.4625, Val F1=0.3569, LR=2.50e-04
2025-05-30 21:25:32,762 - Epoch 59: Train Loss=0.5294, Train Acc=0.5275, Val Loss=0.5827, Val Acc=0.4705, Val F1=0.3702, LR=2.50e-04
2025-05-30 21:25:57,926 - Epoch 60: Train Loss=0.5344, Train Acc=0.5225, Val Loss=0.5727, Val Acc=0.4804, Val F1=0.3943, LR=1.25e-04
2025-05-30 21:26:23,185 - Epoch 61: Train Loss=0.5291, Train Acc=0.5275, Val Loss=0.5513, Val Acc=0.5009, Val F1=0.4035, LR=1.25e-04
2025-05-30 21:26:48,728 - Epoch 62: Train Loss=0.5310, Train Acc=0.5234, Val Loss=0.5462, Val Acc=0.5027, Val F1=0.4038, LR=1.25e-04
2025-05-30 21:27:13,665 - Epoch 63: Train Loss=0.5251, Train Acc=0.5288, Val Loss=0.5360, Val Acc=0.5188, Val F1=0.4225, LR=1.25e-04
2025-05-30 21:27:37,912 - Epoch 64: Train Loss=0.5311, Train Acc=0.5221, Val Loss=0.5681, Val Acc=0.4875, Val F1=0.3875, LR=1.25e-04
2025-05-30 21:28:03,304 - Epoch 65: Train Loss=0.5250, Train Acc=0.5295, Val Loss=0.5429, Val Acc=0.5134, Val F1=0.4190, LR=1.25e-04
2025-05-30 21:28:45,850 - Epoch 66: Train Loss=0.5252, Train Acc=0.5299, Val Loss=0.5503, Val Acc=0.5009, Val F1=0.4037, LR=1.25e-04
2025-05-30 21:29:30,377 - Epoch 67: Train Loss=0.5252, Train Acc=0.5286, Val Loss=0.5467, Val Acc=0.5045, Val F1=0.4104, LR=1.25e-04
2025-05-30 21:30:15,548 - Epoch 68: Train Loss=0.5247, Train Acc=0.5308, Val Loss=0.5550, Val Acc=0.4982, Val F1=0.4002, LR=1.25e-04
2025-05-30 21:31:01,624 - Epoch 69: Train Loss=0.5253, Train Acc=0.5299, Val Loss=0.5391, Val Acc=0.5161, Val F1=0.4235, LR=1.25e-04
2025-05-30 21:31:49,417 - Epoch 70: Train Loss=0.5279, Train Acc=0.5272, Val Loss=0.5431, Val Acc=0.5134, Val F1=0.4164, LR=1.25e-04
2025-05-30 21:32:34,191 - Epoch 71: Train Loss=0.5264, Train Acc=0.5283, Val Loss=0.5532, Val Acc=0.4964, Val F1=0.3983, LR=1.25e-04
2025-05-30 21:33:17,982 - Epoch 72: Train Loss=0.5266, Train Acc=0.5272, Val Loss=0.5552, Val Acc=0.4946, Val F1=0.3968, LR=1.25e-04
2025-05-30 21:34:03,272 - Epoch 73: Train Loss=0.5216, Train Acc=0.5335, Val Loss=0.5503, Val Acc=0.5018, Val F1=0.4049, LR=1.25e-04
2025-05-30 21:34:47,969 - Epoch 74: Train Loss=0.5268, Train Acc=0.5259, Val Loss=0.5486, Val Acc=0.5071, Val F1=0.4148, LR=6.25e-05
2025-05-30 21:35:35,157 - Epoch 75: Train Loss=0.5247, Train Acc=0.5275, Val Loss=0.5426, Val Acc=0.5098, Val F1=0.4159, LR=6.25e-05
2025-05-30 21:36:20,485 - Epoch 76: Train Loss=0.5224, Train Acc=0.5335, Val Loss=0.5505, Val Acc=0.5009, Val F1=0.4045, LR=6.25e-05
2025-05-30 21:37:04,203 - Epoch 77: Train Loss=0.5216, Train Acc=0.5324, Val Loss=0.5385, Val Acc=0.5134, Val F1=0.4203, LR=6.25e-05
2025-05-30 21:37:49,355 - Epoch 78: Train Loss=0.5160, Train Acc=0.5379, Val Loss=0.5504, Val Acc=0.5000, Val F1=0.4101, LR=6.25e-05
2025-05-30 21:38:35,251 - Epoch 79: Train Loss=0.5219, Train Acc=0.5333, Val Loss=0.5346, Val Acc=0.5143, Val F1=0.4192, LR=6.25e-05
2025-05-30 21:39:21,093 - Epoch 80: Train Loss=0.5180, Train Acc=0.5355, Val Loss=0.5435, Val Acc=0.5143, Val F1=0.4175, LR=6.25e-05
2025-05-30 21:40:08,676 - Epoch 81: Train Loss=0.5214, Train Acc=0.5321, Val Loss=0.5342, Val Acc=0.5179, Val F1=0.4192, LR=6.25e-05
2025-05-30 21:40:52,697 - Epoch 82: Train Loss=0.5202, Train Acc=0.5330, Val Loss=0.5420, Val Acc=0.5089, Val F1=0.4126, LR=6.25e-05
2025-05-30 21:41:35,979 - Epoch 83: Train Loss=0.5213, Train Acc=0.5324, Val Loss=0.5364, Val Acc=0.5161, Val F1=0.4214, LR=6.25e-05
2025-05-30 21:42:22,378 - Epoch 84: Train Loss=0.5231, Train Acc=0.5292, Val Loss=0.5400, Val Acc=0.5179, Val F1=0.4221, LR=6.25e-05
2025-05-30 21:43:09,117 - Epoch 85: Train Loss=0.5204, Train Acc=0.5344, Val Loss=0.5410, Val Acc=0.5098, Val F1=0.4107, LR=3.13e-05
2025-05-30 21:43:56,243 - Epoch 86: Train Loss=0.5225, Train Acc=0.5304, Val Loss=0.5352, Val Acc=0.5179, Val F1=0.4225, LR=3.13e-05
2025-05-30 21:44:41,322 - Epoch 87: Train Loss=0.5193, Train Acc=0.5339, Val Loss=0.5401, Val Acc=0.5143, Val F1=0.4206, LR=3.13e-05
2025-05-30 21:45:24,563 - Epoch 88: Train Loss=0.5154, Train Acc=0.5375, Val Loss=0.5343, Val Acc=0.5205, Val F1=0.4246, LR=3.13e-05
2025-05-30 21:46:10,534 - Epoch 89: Train Loss=0.5187, Train Acc=0.5359, Val Loss=0.5384, Val Acc=0.5161, Val F1=0.4204, LR=3.13e-05
2025-05-30 21:46:56,794 - Epoch 90: Train Loss=0.5163, Train Acc=0.5386, Val Loss=0.5348, Val Acc=0.5179, Val F1=0.4226, LR=3.13e-05
2025-05-30 21:47:43,139 - Epoch 91: Train Loss=0.5181, Train Acc=0.5348, Val Loss=0.5395, Val Acc=0.5116, Val F1=0.4182, LR=3.13e-05
2025-05-30 21:48:28,835 - Epoch 92: Train Loss=0.5169, Train Acc=0.5373, Val Loss=0.5355, Val Acc=0.5152, Val F1=0.4210, LR=3.13e-05
2025-05-30 21:49:13,282 - Epoch 93: Train Loss=0.5167, Train Acc=0.5377, Val Loss=0.5373, Val Acc=0.5152, Val F1=0.4209, LR=3.13e-05
2025-05-30 21:49:57,785 - Epoch 94: Train Loss=0.5183, Train Acc=0.5355, Val Loss=0.5374, Val Acc=0.5143, Val F1=0.4197, LR=3.13e-05
2025-05-30 21:50:44,796 - Epoch 95: Train Loss=0.5182, Train Acc=0.5350, Val Loss=0.5386, Val Acc=0.5089, Val F1=0.4144, LR=3.13e-05
2025-05-30 21:51:31,249 - Epoch 96: Train Loss=0.5155, Train Acc=0.5404, Val Loss=0.5346, Val Acc=0.5170, Val F1=0.4219, LR=3.13e-05
2025-05-30 21:52:17,725 - Epoch 97: Train Loss=0.5147, Train Acc=0.5393, Val Loss=0.5341, Val Acc=0.5161, Val F1=0.4216, LR=3.13e-05
2025-05-30 21:53:01,318 - Epoch 98: Train Loss=0.5184, Train Acc=0.5366, Val Loss=0.5388, Val Acc=0.5134, Val F1=0.4185, LR=3.13e-05
2025-05-30 21:53:44,829 - Epoch 99: Train Loss=0.5149, Train Acc=0.5402, Val Loss=0.5365, Val Acc=0.5152, Val F1=0.4195, LR=1.56e-05
2025-05-30 21:54:30,571 - Epoch 100: Train Loss=0.5189, Train Acc=0.5350, Val Loss=0.5331, Val Acc=0.5214, Val F1=0.4265, LR=1.56e-05
2025-05-30 21:55:17,192 - Epoch 101: Train Loss=0.5157, Train Acc=0.5373, Val Loss=0.5333, Val Acc=0.5179, Val F1=0.4237, LR=1.56e-05
2025-05-30 21:56:03,210 - Epoch 102: Train Loss=0.5145, Train Acc=0.5384, Val Loss=0.5346, Val Acc=0.5161, Val F1=0.4212, LR=1.56e-05
2025-05-30 21:56:48,853 - Epoch 103: Train Loss=0.5163, Train Acc=0.5377, Val Loss=0.5365, Val Acc=0.5179, Val F1=0.4229, LR=1.56e-05
2025-05-30 21:57:32,256 - Epoch 104: Train Loss=0.5176, Train Acc=0.5346, Val Loss=0.5308, Val Acc=0.5223, Val F1=0.4259, LR=1.56e-05
2025-05-30 21:58:18,582 - Epoch 105: Train Loss=0.5178, Train Acc=0.5364, Val Loss=0.5315, Val Acc=0.5232, Val F1=0.4282, LR=1.56e-05
2025-05-30 21:58:47,529 - Epoch 106: Train Loss=0.5168, Train Acc=0.5364, Val Loss=0.5318, Val Acc=0.5214, Val F1=0.4250, LR=1.56e-05
2025-05-30 21:59:12,110 - Epoch 107: Train Loss=0.5154, Train Acc=0.5375, Val Loss=0.5338, Val Acc=0.5188, Val F1=0.4245, LR=1.56e-05
2025-05-30 21:59:36,911 - Epoch 108: Train Loss=0.5161, Train Acc=0.5371, Val Loss=0.5333, Val Acc=0.5196, Val F1=0.4248, LR=1.56e-05
2025-05-30 22:00:02,063 - Epoch 109: Train Loss=0.5186, Train Acc=0.5359, Val Loss=0.5329, Val Acc=0.5170, Val F1=0.4206, LR=1.56e-05
2025-05-30 22:00:27,396 - Epoch 110: Train Loss=0.5177, Train Acc=0.5368, Val Loss=0.5357, Val Acc=0.5170, Val F1=0.4221, LR=1.56e-05
2025-05-30 22:00:52,658 - Epoch 111: Train Loss=0.5163, Train Acc=0.5388, Val Loss=0.5328, Val Acc=0.5205, Val F1=0.4248, LR=1.56e-05
2025-05-30 22:01:17,209 - Epoch 112: Train Loss=0.5143, Train Acc=0.5395, Val Loss=0.5351, Val Acc=0.5188, Val F1=0.4231, LR=1.56e-05
2025-05-30 22:01:41,886 - Epoch 113: Train Loss=0.5120, Train Acc=0.5426, Val Loss=0.5309, Val Acc=0.5205, Val F1=0.4262, LR=1.56e-05
2025-05-30 22:02:07,107 - Epoch 114: Train Loss=0.5142, Train Acc=0.5400, Val Loss=0.5332, Val Acc=0.5196, Val F1=0.4238, LR=1.56e-05
2025-05-30 22:02:32,280 - Epoch 115: Train Loss=0.5187, Train Acc=0.5350, Val Loss=0.5361, Val Acc=0.5143, Val F1=0.4195, LR=1.56e-05
2025-05-30 22:02:57,568 - Epoch 116: Train Loss=0.5145, Train Acc=0.5386, Val Loss=0.5313, Val Acc=0.5223, Val F1=0.4277, LR=7.81e-06
2025-05-30 22:03:22,345 - Epoch 117: Train Loss=0.5189, Train Acc=0.5350, Val Loss=0.5332, Val Acc=0.5205, Val F1=0.4240, LR=7.81e-06
2025-05-30 22:03:47,060 - Epoch 118: Train Loss=0.5177, Train Acc=0.5359, Val Loss=0.5339, Val Acc=0.5188, Val F1=0.4237, LR=7.81e-06
2025-05-30 22:04:12,031 - Epoch 119: Train Loss=0.5139, Train Acc=0.5397, Val Loss=0.5319, Val Acc=0.5196, Val F1=0.4252, LR=7.81e-06
2025-05-30 22:04:36,687 - Epoch 120: Train Loss=0.5155, Train Acc=0.5368, Val Loss=0.5333, Val Acc=0.5196, Val F1=0.4239, LR=7.81e-06
2025-05-30 22:05:02,255 - Epoch 121: Train Loss=0.5162, Train Acc=0.5364, Val Loss=0.5331, Val Acc=0.5179, Val F1=0.4227, LR=7.81e-06
2025-05-30 22:05:27,635 - Epoch 122: Train Loss=0.5148, Train Acc=0.5393, Val Loss=0.5357, Val Acc=0.5179, Val F1=0.4232, LR=7.81e-06
2025-05-30 22:05:52,233 - Epoch 123: Train Loss=0.5163, Train Acc=0.5377, Val Loss=0.5339, Val Acc=0.5161, Val F1=0.4211, LR=7.81e-06
2025-05-30 22:06:17,462 - Epoch 124: Train Loss=0.5137, Train Acc=0.5408, Val Loss=0.5311, Val Acc=0.5232, Val F1=0.4287, LR=7.81e-06
2025-05-30 22:06:42,897 - Epoch 125: Train Loss=0.5142, Train Acc=0.5379, Val Loss=0.5339, Val Acc=0.5188, Val F1=0.4241, LR=7.81e-06
2025-05-30 22:07:08,384 - Epoch 126: Train Loss=0.5152, Train Acc=0.5368, Val Loss=0.5348, Val Acc=0.5170, Val F1=0.4215, LR=7.81e-06
2025-05-30 22:07:33,407 - Epoch 127: Train Loss=0.5134, Train Acc=0.5393, Val Loss=0.5318, Val Acc=0.5232, Val F1=0.4280, LR=3.91e-06
2025-05-30 22:07:57,553 - Epoch 128: Train Loss=0.5143, Train Acc=0.5393, Val Loss=0.5312, Val Acc=0.5214, Val F1=0.4265, LR=3.91e-06
2025-05-30 22:08:22,068 - Epoch 129: Train Loss=0.5127, Train Acc=0.5406, Val Loss=0.5333, Val Acc=0.5196, Val F1=0.4255, LR=3.91e-06
2025-05-30 22:08:47,044 - Epoch 130: Train Loss=0.5155, Train Acc=0.5355, Val Loss=0.5314, Val Acc=0.5223, Val F1=0.4277, LR=3.91e-06
2025-05-30 22:09:12,187 - Epoch 131: Train Loss=0.5132, Train Acc=0.5411, Val Loss=0.5322, Val Acc=0.5241, Val F1=0.4297, LR=3.91e-06
2025-05-30 22:09:37,447 - Epoch 132: Train Loss=0.5131, Train Acc=0.5377, Val Loss=0.5302, Val Acc=0.5259, Val F1=0.4308, LR=3.91e-06
2025-05-30 22:10:02,591 - Epoch 133: Train Loss=0.5149, Train Acc=0.5397, Val Loss=0.5328, Val Acc=0.5205, Val F1=0.4248, LR=3.91e-06
2025-05-30 22:10:32,202 - Epoch 134: Train Loss=0.5171, Train Acc=0.5373, Val Loss=0.5317, Val Acc=0.5241, Val F1=0.4292, LR=3.91e-06
2025-05-30 22:11:04,673 - Epoch 135: Train Loss=0.5166, Train Acc=0.5366, Val Loss=0.5324, Val Acc=0.5196, Val F1=0.4244, LR=3.91e-06
2025-05-30 22:11:41,949 - Epoch 136: Train Loss=0.5149, Train Acc=0.5393, Val Loss=0.5318, Val Acc=0.5232, Val F1=0.4289, LR=3.91e-06
2025-05-30 22:12:23,052 - Epoch 137: Train Loss=0.5148, Train Acc=0.5386, Val Loss=0.5354, Val Acc=0.5188, Val F1=0.4242, LR=3.91e-06
2025-05-30 22:12:55,730 - Epoch 138: Train Loss=0.5171, Train Acc=0.5342, Val Loss=0.5303, Val Acc=0.5250, Val F1=0.4299, LR=3.91e-06
2025-05-30 22:13:21,726 - Epoch 139: Train Loss=0.5125, Train Acc=0.5422, Val Loss=0.5334, Val Acc=0.5188, Val F1=0.4242, LR=3.91e-06
2025-05-30 22:13:47,190 - Epoch 140: Train Loss=0.5148, Train Acc=0.5393, Val Loss=0.5335, Val Acc=0.5196, Val F1=0.4240, LR=3.91e-06
2025-05-30 22:14:12,268 - Epoch 141: Train Loss=0.5164, Train Acc=0.5373, Val Loss=0.5319, Val Acc=0.5223, Val F1=0.4276, LR=3.91e-06
2025-05-30 22:14:37,748 - Epoch 142: Train Loss=0.5146, Train Acc=0.5395, Val Loss=0.5320, Val Acc=0.5241, Val F1=0.4296, LR=3.91e-06
2025-05-30 22:15:03,766 - Epoch 143: Train Loss=0.5144, Train Acc=0.5395, Val Loss=0.5298, Val Acc=0.5232, Val F1=0.4277, LR=1.95e-06
2025-05-30 22:15:29,445 - Epoch 144: Train Loss=0.5132, Train Acc=0.5400, Val Loss=0.5312, Val Acc=0.5241, Val F1=0.4294, LR=1.95e-06
2025-05-30 22:15:55,046 - Epoch 145: Train Loss=0.5138, Train Acc=0.5402, Val Loss=0.5328, Val Acc=0.5188, Val F1=0.4236, LR=1.95e-06
2025-05-30 22:16:19,312 - Epoch 146: Train Loss=0.5158, Train Acc=0.5371, Val Loss=0.5302, Val Acc=0.5241, Val F1=0.4295, LR=1.95e-06
2025-05-30 22:16:54,214 - Epoch 147: Train Loss=0.5121, Train Acc=0.5406, Val Loss=0.5320, Val Acc=0.5188, Val F1=0.4246, LR=1.95e-06
2025-05-30 22:17:28,566 - Epoch 148: Train Loss=0.5116, Train Acc=0.5431, Val Loss=0.5327, Val Acc=0.5196, Val F1=0.4253, LR=1.95e-06
2025-05-30 22:18:13,038 - Epoch 149: Train Loss=0.5157, Train Acc=0.5393, Val Loss=0.5330, Val Acc=0.5179, Val F1=0.4225, LR=1.95e-06
2025-05-30 22:18:58,323 - Epoch 150: Train Loss=0.5170, Train Acc=0.5377, Val Loss=0.5339, Val Acc=0.5170, Val F1=0.4223, LR=1.95e-06
2025-05-30 22:19:46,143 - Epoch 151: Train Loss=0.5152, Train Acc=0.5377, Val Loss=0.5310, Val Acc=0.5232, Val F1=0.4285, LR=1.95e-06
2025-05-30 22:20:28,991 - Epoch 152: Train Loss=0.5142, Train Acc=0.5388, Val Loss=0.5335, Val Acc=0.5179, Val F1=0.4224, LR=1.95e-06
2025-05-30 22:21:11,095 - Epoch 153: Train Loss=0.5172, Train Acc=0.5362, Val Loss=0.5325, Val Acc=0.5205, Val F1=0.4255, LR=1.95e-06
